CASEID,V102,V106,V113
91920442204,0,1,0
91920442204,0,1,0
91920445906,0,0,0
91920445906,0,0,0
91920445906,0,0,0
91920443202,0,3,0
91920448104,0,2,0
91920183503,0,2,0
91920183506,0,2,0
91920183506,0,2,0
91920180407,0,1,0
91920180407,0,1,0
91920181303,0,1,0
91920181303,0,1,0
91920184004,0,1,0
91920184004,0,1,0
91920188705,0,1,0
91920188705,0,1,0
91920182802,0,1,0
91920186403,0,2,0
91920186902,0,3,0
91920275203,1,1,1
91920276802,1,3,1
91920271602,1,0,0
91920271602,1,0,0
91920275603,1,1,0
91920277503,1,2,0
91920272102,1,1,0
91920378206,1,0,0
91920371004,1,1,0
91920371004,1,1,0
91920371404,1,1,0
91920377702,1,1,0
91920370304,1,3,0
91920373702,1,3,1
91920374803,1,3,0
91920370902,1,3,0
91920282602,1,2,0
91920282602,1,2,0
91920281803,1,1,0
91920282702,1,3,0
91920283308,1,0,0
91920283308,1,0,0
91920381404,1,1,0
91920382302,1,3,0
91920386102,1,1,1
91920386102,1,1,1
91920380702,1,1,0
91920387404,1,1,0
91920389110,1,2,0
91920386903,1,1,1
91920386903,1,1,1
91920383304,1,1,1
91920380502,1,1,1
91920385404,1,2,1
91920211104,1,2,0
91920211109,1,1,0
91920211109,1,1,0
91920211113,1,1,0
91920211113,1,1,0
91920215907,1,2,0
91920214212,1,1,0
91920216908,1,1,0
91920216908,1,1,0
91920016402,1,1,1
91920016402,1,1,1
91920013704,1,2,1
91920019504,1,2,1
91920012204,1,1,1
91920012204,1,1,1
91920014503,1,2,1
91920012704,1,2,1
91920012708,1,2,1
91920015004,1,1,1
91920368502,1,0,0
91920368502,1,0,0
91920365004,1,1,0
91920365004,1,1,0
91920365812,1,1,1
91920365818,1,1,1
91920365303,1,2,1
91920366009,1,2,1
91920365402,1,2,1
91920369202,1,1,0
91920046104,1,2,0
91920040802,1,2,0
91920045702,1,3,1
91920043703,1,1,1
91920046502,1,0,1
91920041303,1,1,1
91920046002,1,3,0
91920046002,1,3,0
91920165905,1,3,0
91920160602,1,1,1
91920160802,1,3,1
91920162802,1,1,0
91920168803,1,2,1
91920168805,1,2,1
91920167704,1,3,0
91920167704,1,3,0
91920167305,1,1,1
91920264602,1,1,0
91920263302,1,1,0
91920268204,1,2,0
91920260502,1,2,0
91920263203,1,1,0
91920263203,1,1,0
91920261802,1,3,0
91920261802,1,3,0
91920267302,1,1,0
91920266703,1,1,0
91920266703,1,1,0
91920266112,1,2,0
91930144508,0,1,0
91930144508,0,1,0
91930148302,0,3,0
91930148302,0,3,0
91930140102,0,3,0
91930145702,0,3,0
91930145702,0,3,0
91930145802,0,3,0
91930145802,0,3,0
91930148004,0,2,0
91930148004,0,2,0
91930142103,0,3,0
91930321603,0,2,0
91930322604,0,1,0
91930327904,0,2,0
91930062702,0,3,0
91930061802,0,1,0
91930069303,0,1,0
91930069002,0,3,0
91930062601,0,0,0
91930069502,0,3,1
91930064102,0,3,0
91930069204,0,2,0
91930340502,0,1,0
91930340502,0,1,0
91930340502,0,1,0
91930347304,0,3,0
91930347306,0,1,0
91930347306,0,1,0
91930343804,0,1,0
91930343804,0,1,0
91930343103,0,1,0
91930343103,0,1,0
91930318604,0,2,0
91930318604,0,2,0
91930311703,0,3,0
91930319715,0,1,0
91930314502,0,3,0
91930313902,0,1,0
91930109702,0,3,0
91930109702,0,3,0
91930109702,0,3,0
91930100902,0,3,0
91930106702,0,1,0
91930107304,0,1,0
91930102810,0,2,0
91930102810,0,2,0
91930103203,0,1,0
91930436809,0,1,0
91930436814,0,2,0
91930436814,0,2,0
91930430302,0,2,0
91930430302,0,2,0
91930433504,0,1,0
91930433504,0,1,0
91930433504,0,1,0
91930436203,0,2,0
91930331401,0,0,0
91930331406,0,2,0
91930335102,0,1,0
91930335102,0,1,0
91930339303,0,1,0
91930339303,0,1,0
91930337003,0,1,0
91930335402,0,3,0
91930335402,0,3,0
91930021504,0,1,0
91930023407,0,2,0
91930025005,0,2,0
91930025008,0,2,0
91930027002,0,3,0
91930027002,0,3,0
91930028404,0,3,0
91930028404,0,3,0
91930224803,0,3,0
91930229404,0,2,0
91930225004,0,1,0
91930227303,0,2,0
91930087503,0,2,0
91930087507,0,1,0
91930087507,0,1,0
91930084504,0,0,0
91930084504,0,0,0
91930084504,0,0,0
91930081503,0,2,0
91930084007,0,2,0
91930087702,0,0,0
91930087702,0,0,0
91930081404,0,2,0
91930086202,0,2,0
91930076204,0,2,0
91930073102,0,2,0
91930079002,0,2,0
91930394902,0,3,0
91930391401,0,1,0
91930391401,0,1,0
91930399302,0,0,0
91930397103,0,0,0
91930394604,0,1,0
91930399008,0,1,0
91930396207,0,1,0
91930296302,0,2,0
91930299402,0,3,0
91930299402,0,3,0
91930050302,0,1,0
91930051302,0,3,0
91930056902,0,3,0
91930050702,0,3,0
91930056502,0,0,0
91930056502,0,0,0
91930057303,0,1,0
91930057403,0,3,0
91930054302,0,1,0
91930056802,0,3,0
91930231102,0,1,0
91930231102,0,1,0
91930233901,0,3,0
91930236202,0,3,1
91930238609,0,1,0
91930238004,0,1,0
91930238302,0,1,0
91930233104,0,1,0
91930233104,0,1,0
91930230603,0,2,0
91930177304,0,1,0
91930177805,0,1,0
91930177809,0,1,0
91930175301,0,3,1
91930178504,0,1,1
91930178504,0,1,1
91930171902,0,3,0
91930171902,0,3,0
91930172603,0,1,0
91930172603,0,1,0
91930178202,0,1,1
91930124303,0,1,0
91930126504,0,0,0
91930127402,0,2,0
91930127402,0,2,0
91930121602,0,1,0
91930121602,0,1,0
91930133502,0,1,0
91930138904,0,3,0
91930131802,0,3,0
91930139602,0,3,0
91930139602,0,3,0
91930137503,0,1,0
91930130302,0,1,0
91930130302,0,1,0
91930133102,0,1,0
91930133102,0,1,0
91930154104,0,1,1
91930151702,0,1,0
91930157302,0,1,0
91930153903,0,2,1
91930151305,0,3,0
91930356002,0,2,0
91930356002,0,2,0
91930356402,0,1,0
91930353302,0,1,0
91930354203,0,2,0
91930354502,0,1,0
91930354502,0,1,0
91930351405,0,2,0
91930351409,0,3,0
91930351409,0,3,0
91930356902,0,0,0
91930356902,0,0,0
91930356202,0,1,0
91930352904,0,2,0
91930352904,0,2,0
91930359402,0,2,0
91930033402,0,1,0
91930030504,0,2,0
91930094102,0,3,1
91930094102,0,3,1
91930092802,0,3,1
91930095904,0,3,0
91930095904,0,3,0
91930450702,0,1,0
91930450702,0,1,0
91930450706,0,3,0
91930453002,0,1,0
91930459102,0,3,0
91930459102,0,3,0
91930456502,0,1,0
91930451703,0,2,0
91930455504,0,0,0
91930309404,0,1,0
91930307906,0,0,0
91930303602,0,1,0
91930303602,0,1,0
91930302003,0,1,0
91930303404,0,1,0
91930306303,0,3,0
91930306303,0,3,0
91930116602,0,3,0
91930110804,0,2,0
91930117302,0,0,0
91930110402,0,1,0
91930425404,0,1,0
91930424204,0,2,0
91930426302,0,3,0
91930254803,0,1,0
91930252502,0,2,0
91930259302,0,1,0
91930259302,0,1,0
91930253302,0,1,0
91930252602,0,1,0
91930252602,0,1,0
91930257609,0,1,0
91930256308,0,3,0
91930252304,0,3,0
91930252304,0,3,0
91930411904,0,2,0
91930411904,0,2,0
91930411904,0,2,0
91930410604,0,3,0
91930410604,0,3,0
91930417605,0,1,0
91930417605,0,1,0
91930417605,0,1,0
91930413404,0,3,0
91930415302,0,1,0
91930417004,0,3,0
91930417004,0,3,0
91930417004,0,3,0
91930413504,0,3,0
91930413504,0,3,0
91930419208,0,1,0
91930208806,0,1,0
91930208302,0,1,0
91930209403,0,1,0
91930209403,0,1,0
91930209403,0,1,0
91930207303,0,1,0
91930204401,0,2,0
91930208713,0,3,0
91930245904,0,1,0
91930243002,0,1,0
91930240504,0,1,0
91930240504,0,1,0
91930244603,0,1,0
91930244603,0,1,0
91930244603,0,1,0
91930247702,0,1,0
91930247702,0,1,0
91930248402,0,1,0
91930409207,0,1,0
91930404104,0,3,1
91930404107,0,1,1
91930404107,0,1,1
91930405304,0,0,1
91930402104,0,1,1
91930408304,0,1,0
91930405102,0,3,0
91930400904,0,1,0
91930400909,0,2,0
91930406303,0,1,0
91930406303,0,1,0
91930190104,0,1,0
91930190108,0,1,0
91930190112,0,1,0
91930194702,0,1,0
91930191902,0,2,0
91930191902,0,2,0
91930191902,0,2,0
91930190402,0,0,0
91930190402,0,0,0
91930192502,0,3,0
91930197702,0,1,0
91930197702,0,1,0
91930197702,0,1,0
91930197706,0,1,0
91930447802,0,3,0
91930447802,0,3,0
91930447004,0,2,0
91930442102,0,0,0
91930442102,0,0,0
91930445106,0,2,0
91930443603,0,3,0
91930440402,0,3,0
91930440402,0,3,0
91930184904,0,1,0
91930188703,0,1,0
91930180102,0,1,0
91930182804,0,3,0
91930182804,0,3,0
91930186402,0,1,0
91930275203,0,1,0
91930276803,0,2,0
91930275603,0,3,0
91930275304,0,1,0
91930275304,0,1,0
91930274302,0,3,0
91930272104,0,2,0
91930373902,0,2,0
91930373902,0,2,0
91930378204,0,2,0
91930374206,0,3,0
91930374206,0,3,0
91930371404,0,2,0
91930371404,0,2,0
91930370302,0,3,0
91930370302,0,3,0
91930374803,0,1,0
91930372102,0,1,0
91930372904,0,3,0
91930370903,0,0,0
91930370903,0,0,0
91930370903,0,0,0
91930376102,0,3,0
91930288104,0,3,0
91930381403,0,1,0
91930380304,0,1,0
91930380304,0,1,0
91930380202,0,1,0
91930380202,0,1,0
91930380704,0,1,0
91930381003,0,0,0
91930384705,0,2,0
91930384705,0,2,0
91930380502,0,3,0
91930385404,0,1,0
91930385404,0,1,0
91930385404,0,1,0
91930216303,0,2,0
91930216307,0,2,0
91930214905,0,2,0
91930214303,0,1,0
91930214307,0,1,0
91930212402,0,1,0
91930212402,0,1,0
91930215903,0,1,0
91930215903,0,1,0
91930216605,0,2,0
91930211502,0,1,0
91930019502,0,3,0
91930011002,0,0,0
91930018108,0,2,0
91930012204,0,1,0
91930015602,0,1,1
91930015602,0,1,1
91930011402,0,1,0
91930363403,1,1,0
91930363403,1,1,0
91930361103,1,2,0
91930366902,1,3,0
91930368303,1,3,0
91930368303,1,3,0
91930365302,1,3,0
91930360304,1,1,0
91930360304,1,1,0
91930366004,1,3,0
91930369004,1,1,0
91930364903,1,1,0
91930364903,1,1,0
91930365404,1,1,0
91930365404,1,1,0
91930363502,1,1,0
91930363502,1,1,0
91930040703,1,3,0
91930049302,1,3,0
91930049702,1,1,0
91930049702,1,1,0
91930041303,1,1,0
91930041303,1,1,0
91930167202,1,2,0
91930166304,1,2,0
91930166309,1,2,0
91930167702,1,3,0
91930165504,1,0,0
91930268203,1,2,0
91930269802,1,1,0
91930263502,1,3,0
91930263204,1,3,0
91930263204,1,3,0
91930261804,1,1,0
91930264404,1,1,0
91930264404,1,1,0
91930268108,1,1,0
91930268110,1,1,0
91930266502,1,3,0
91940144502,0,3,0
91940148304,0,1,0
91940148304,0,1,0
91940148310,0,2,0
91940143402,0,3,0
91940145602,0,3,0
91940140102,0,1,0
91940140102,0,1,0
91940140102,0,1,0
91940140107,0,1,0
91940140107,0,1,0
91940141902,0,1,0
91940141902,0,1,0
91940149903,0,1,0
91940149903,0,1,0
91940143702,0,0,0
91940143702,0,0,0
91940141404,0,1,0
91940141407,0,2,0
91940141407,0,2,0
91940142104,0,1,0
91940142104,0,1,0
91940142111,0,1,0
91940149302,0,1,0
91940329104,0,2,0
91940325703,0,1,0
91940328004,0,1,0
91940328004,0,1,0
91940325502,0,1,0
91940326104,0,1,0
91940326104,0,1,0
91940326108,0,2,0
91940326108,0,2,0
91940326302,0,1,0
91940325104,0,1,0
91940325104,0,1,0
91940325104,0,1,0
91940328902,0,2,0
91940328902,0,2,0
91940328902,0,2,0
91940322002,0,3,0
91940323104,0,2,0
91940324704,0,1,0
91940324707,0,1,0
91940327502,0,0,0
91940067802,0,1,0
91940067802,0,1,0
91940067808,0,1,0
91940067808,0,1,0
91940062702,0,1,0
91940062702,0,1,0
91940062702,0,1,0
91940064304,0,2,0
91940064304,0,2,0
91940061802,0,1,0
91940062402,0,2,0
91940065004,0,1,0
91940065004,0,1,0
91940066101,0,1,0
91940066704,0,1,0
91940066711,0,1,0
91940060704,0,1,0
91940069505,0,1,0
91940069505,0,1,0
91940069202,0,1,0
91940345702,0,1,0
91940340504,0,2,0
91940340504,0,2,0
91940347304,0,2,0
91940347304,0,2,0
91940345302,0,1,0
91940345302,0,1,0
91940346702,0,2,0
91940346705,0,3,0
91940343304,0,1,0
91940344802,0,1,1
91940342902,0,1,0
91940315203,0,2,0
91940317902,0,1,0
91940312002,0,3,0
91940318605,0,1,0
91940314803,0,1,0
91940314504,0,1,0
91940314504,0,1,0
91940314508,0,1,0
91940312904,0,2,0
91940312904,0,2,0
91940313902,0,1,0
91940105105,0,2,0
91940100406,0,2,0
91940104304,0,2,0
91940104308,0,2,0
91940104308,0,2,0
91940430104,0,1,0
91940430104,0,1,0
91940431004,0,1,0
91940435304,0,1,0
91940432902,0,0,0
91940430702,0,1,0
91940333907,0,2,0
91940337102,0,1,0
91940331103,0,2,0
91940339302,0,1,0
91940337602,0,1,0
91940337805,0,2,0
91940020103,0,3,0
91940021003,0,1,0
91940027402,0,1,0
91940023404,0,2,0
91940024003,0,1,0
91940026002,0,3,0
91940029503,0,1,0
91940228804,0,1,1
91940228813,0,2,1
91940224803,0,1,0
91940225804,0,2,0
91940229603,0,1,0
91940229603,0,1,0
91940222402,0,2,0
91940229804,0,1,0
91940221602,0,2,0
91940087506,0,2,0
91940082204,0,1,0
91940082206,0,2,0
91940081603,0,3,0
91940072102,0,1,0
91940079502,0,1,0
91940073801,0,1,0
91940076404,0,2,0
91940075301,0,1,0
91940074504,0,1,0
91940074504,0,1,0
91940073216,0,2,0
91940073216,0,2,0
91940396903,0,3,0
91940391402,0,1,0
91940391402,0,1,0
91940392702,0,3,0
91940392103,0,1,0
91940392103,0,1,0
91940399302,0,3,0
91940397103,0,1,0
91940396305,0,3,0
91940398902,0,1,0
91940398902,0,1,0
91940398302,0,3,0
91940398302,0,3,0
91940398302,0,3,0
91940395403,0,3,0
91940395403,0,3,0
91940395408,0,1,0
91940395408,0,1,0
91940296102,0,2,0
91940296102,0,2,0
91940294103,0,1,0
91940290803,0,2,0
91940290805,0,2,0
91940294304,0,1,0
91940295206,0,1,0
91940291904,0,2,0
91940299401,0,2,0
91940051802,0,2,1
91940051304,0,1,0
91940051904,0,2,0
91940051904,0,2,0
91940052204,0,2,0
91940239105,0,1,0
91940236802,0,3,0
91940231302,0,1,0
91940233004,0,0,0
91940233004,0,0,0
91940238004,0,1,0
91940238004,0,1,0
91940238302,0,2,0
91940238302,0,2,0
91940230102,0,2,0
91940230102,0,2,0
91940233106,0,2,0
91940230603,0,1,0
91940179702,0,2,0
91940177301,0,1,0
91940177806,0,1,0
91940177809,0,1,0
91940179304,0,3,0
91940179308,0,2,0
91940173102,0,2,0
91940170901,0,3,0
91940175301,0,1,0
91940179203,0,3,0
91940171901,0,1,0
91940171904,0,3,0
91940171904,0,3,0
91940174701,0,1,0
91940174701,0,1,0
91940172602,0,1,0
91940170605,0,1,0
91940172805,0,1,0
91940178202,0,0,0
91940128406,0,1,0
91940124306,0,2,0
91940123704,0,2,0
91940126502,0,1,0
91940129208,0,1,0
91940129305,0,2,0
91940124103,0,0,0
91940124103,0,0,0
91940121204,0,1,0
91940121209,0,1,0
91940121215,0,1,0
91940124504,0,1,0
91940124504,0,1,0
91940137102,0,2,0
91940138902,0,3,0
91940138902,0,3,0
91940131102,0,0,0
91940131803,0,1,0
91940131803,0,1,0
91940131803,0,1,0
91940136402,0,3,0
91940136402,0,3,0
91940136402,0,3,0
91940138608,0,1,0
91940138608,0,1,0
91940135102,0,0,0
91940151803,0,2,0
91940155312,0,0,0
91940155312,0,0,0
91940157803,0,2,1
91940157803,0,2,1
91940157803,0,2,1
91940157808,0,1,1
91940157808,0,1,1
91940150503,0,1,0
91940354602,0,1,0
91940355504,0,1,0
91940355504,0,1,0
91940352802,0,1,0
91940351504,0,2,0
91940356203,0,2,0
91940033303,0,1,0
91940033207,0,2,0
91940035404,0,1,0
91940035404,0,1,0
91940035804,0,1,0
91940033804,0,1,0
91940092001,0,1,0
91940099504,0,1,1
91940097502,0,0,1
91940097509,0,2,1
91940097509,0,2,1
91940096705,0,2,0
91940093206,0,1,0
91940095903,0,2,0
91940099406,0,1,0
91940099406,0,1,0
91940450502,0,2,0
91940450502,0,2,0
91940459603,0,2,0
91940451702,0,1,0
91940456204,0,1,0
91940456204,0,1,0
91940456204,0,1,0
91940455904,0,2,0
91940455904,0,2,0
91940454605,0,3,0
91940457704,0,1,0
91940457704,0,1,0
91940303706,0,1,0
91940303706,0,1,0
91940305104,0,2,0
91940305104,0,2,0
91940305104,0,2,0
91940309106,0,3,0
91940303603,0,1,0
91940303104,0,1,0
91940305905,0,1,0
91940305905,0,1,0
91940309802,0,1,1
91940306103,0,2,0
91940112702,0,3,0
91940112702,0,3,0
91940115703,0,2,0
91940115304,0,1,0
91940111704,0,3,0
91940111704,0,3,0
91940111709,0,1,0
91940111709,0,1,0
91940118603,0,3,0
91940110803,0,1,0
91940112401,0,1,0
91940112401,0,1,0
91940420402,0,1,0
91940420402,0,1,0
91940426207,0,2,0
91940426212,0,1,0
91940420704,0,2,0
91940428804,0,1,0
91940429606,0,2,0
91940424204,0,1,0
91940428104,0,1,0
91940428108,0,2,0
91940254802,0,0,0
91940254802,0,0,0
91940257702,0,1,0
91940254201,0,1,0
91940257903,0,1,0
91940259702,0,1,0
91940259702,0,1,0
91940252602,0,2,0
91940252610,0,1,0
91940252610,0,1,0
91940256302,0,3,0
91940411902,0,1,0
91940410507,0,1,0
91940414004,0,1,0
91940417204,0,1,0
91940413406,0,1,0
91940413406,0,1,0
91940415704,0,1,0
91940410408,0,2,0
91940202307,0,2,0
91940202712,0,1,0
91940200802,0,3,0
91940200802,0,3,0
91940200402,0,1,0
91940208002,0,1,0
91940208002,0,1,0
91940204403,0,1,0
91940201404,0,1,0
91940201404,0,1,0
91940203906,0,1,0
91940203911,0,2,0
91940208704,0,2,0
91940249803,0,3,0
91940244802,0,0,0
91940241904,0,1,0
91940246503,0,3,0
91940244602,0,3,0
91940246104,0,1,0
91940240603,0,0,0
91940240607,0,1,0
91940400406,0,2,0
91940400406,0,2,0
91940403002,0,1,0
91940402004,0,1,0
91940402008,0,2,0
91940402604,0,2,0
91940402604,0,2,0
91940406202,0,3,0
91940403811,0,2,0
91940406304,0,0,0
91940406304,0,0,0
91940406309,0,1,0
91940199003,0,1,0
91940191902,0,1,0
91940191902,0,1,0
91940196003,0,0,0
91940199302,0,1,0
91940197904,0,1,0
91940192110,0,1,0
91940192110,0,1,0
91940199402,0,2,0
91940199402,0,2,0
91940447805,0,1,0
91940447805,0,1,0
91940447002,0,1,0
91940441302,0,1,0
91940442204,0,2,0
91940448203,0,1,0
91940449904,0,2,0
91940186503,0,1,0
91940186503,0,1,0
91940185505,0,0,0
91940181004,0,2,0
91940271206,0,2,0
91940276803,0,2,0
91940275604,0,2,0
91940271102,0,1,0
91940271102,0,1,0
91940271102,0,1,0
91940271411,0,3,0
91940272103,0,1,0
91940273402,0,2,0
91940273402,0,2,0
91940279903,0,1,0
91940279903,0,1,0
91940274404,0,2,0
91940279602,0,1,0
91940279602,0,1,0
91940371009,0,1,0
91940371012,0,1,0
91940371404,0,1,0
91940371404,0,1,0
91940370303,0,1,0
91940377203,0,1,0
91940377203,0,1,0
91940370902,0,0,0
91940371502,0,1,0
91940285201,0,1,0
91940285201,0,1,0
91940285206,0,1,0
91940285206,0,1,0
91940281301,0,1,0
91940289902,0,0,0
91940289902,0,0,0
91940289905,0,1,0
91940281902,0,1,0
91940281902,0,1,0
91940281902,0,1,0
91940283502,0,3,0
91940288404,0,1,0
91940285402,0,2,0
91940285402,0,2,0
91940285405,0,1,0
91940285405,0,1,0
91940281005,0,2,0
91940281802,0,1,0
91940282702,0,3,0
91940289402,0,2,0
91940289402,0,2,0
91940280802,0,1,0
91940280802,0,1,0
91940280806,0,1,0
91940280806,0,1,0
91940381404,0,1,0
91940382104,0,1,0
91940382104,0,1,0
91940387403,0,3,0
91940387403,0,3,0
91940383404,0,1,0
91940383404,0,1,0
91940384704,0,1,0
91940384704,0,1,0
91940382708,0,2,0
91940383303,0,1,0
91940219304,0,0,0
91940219304,0,0,0
91940215104,0,1,0
91940215903,0,3,0
91940215903,0,3,0
91940216504,0,2,0
91940216504,0,2,0
91940213804,0,1,0
91940018702,0,3,0
91940016404,0,3,0
91940016404,0,3,0
91940013704,0,1,0
91940019501,0,1,0
91940019501,0,1,0
91940011004,0,1,0
91940018103,0,1,0
91940012202,0,3,0
91940015602,0,3,0
91940011402,0,1,0
91940012704,0,1,0
91940012704,0,1,0
91940014602,0,1,0
91940015902,0,0,0
91940015902,0,0,0
91940015907,0,1,0
91940015907,0,1,0
91940364204,0,1,0
91940365003,0,2,0
91940365003,0,2,0
91940366902,0,0,0
91940368301,0,1,0
91940366002,0,2,0
91940369002,0,0,0
91940369002,0,0,0
91940369211,0,1,0
91940369211,0,1,0
91940046102,1,2,0
91940040704,1,0,0
91940040704,1,0,0
91940041002,1,3,0
91940046502,1,1,0
91940044504,1,1,0
91940044504,1,1,0
91940044504,1,1,0
91940044504,1,1,0
91940163504,1,1,0
91940163402,1,2,0
91940163402,1,2,0
91940166302,1,3,0
91940264607,1,0,0
91940268202,1,3,0
91940269804,1,1,0
91940269808,1,0,0
91940262404,1,1,1
91940262404,1,1,1
91940262408,1,3,1
91940268103,1,2,0
91940268103,1,2,0
91940266502,1,2,0
91940266502,1,2,0
91940263104,1,1,0
91950140104,0,0,0
91950140104,0,0,0
91950328002,0,3,0
91950328002,0,3,0
91950326804,0,1,0
91950326804,0,1,0
91950326103,0,1,0
91950326303,0,3,0
91950326303,0,3,0
91950327904,0,1,0
91950325301,0,1,0
91950328603,0,0,0
91950325108,0,2,0
91950323103,0,1,0
91950323103,0,1,0
91950324704,0,2,0
91950324704,0,2,0
91950324708,0,1,0
91950065403,0,2,0
91950069302,0,0,0
91950066706,0,1,0
91950066706,0,1,0
91950060704,0,2,0
91950062604,0,0,0
91950066602,0,1,0
91950346501,0,1,0
91950340503,0,2,0
91950345303,0,2,0
91950343803,0,2,0
91950348002,0,1,0
91950317906,0,2,0
91950312004,0,1,0
91950311801,0,3,0
91950315404,0,1,0
91950313704,0,2,0
91950313704,0,2,0
91950313902,0,3,0
91950104002,0,1,0
91950104002,0,1,0
91950101007,0,1,0
91950101007,0,1,0
91950106702,0,1,0
91950107303,0,2,0
91950102803,0,1,0
91950102803,0,1,0
91950102803,0,1,0
91950102803,0,1,0
91950104203,0,1,0
91950103203,0,0,0
91950103203,0,0,0
91950432706,0,2,0
91950436802,0,2,0
91950431004,0,2,0
91950438903,0,1,0
91950438802,0,1,0
91950438802,0,1,0
91950438802,0,1,0
91950432903,0,2,0
91950430703,0,1,0
91950438102,0,0,0
91950438102,0,0,0
91950437702,0,0,0
91950333903,0,2,1
91950335104,0,1,0
91950336508,0,1,0
91950337104,0,1,0
91950337907,0,1,0
91950337002,0,1,0
91950337002,0,1,0
91950334403,0,1,0
91950334403,0,1,0
91950021506,0,1,0
91950027608,0,3,0
91950023302,0,0,0
91950025302,0,1,0
91950029504,0,1,0
91950020202,0,1,0
91950020202,0,1,0
91950225304,0,1,0
91950225309,0,1,0
91950226404,0,1,0
91950226404,0,1,0
91950229502,0,3,0
91950229502,0,3,0
91950229502,0,3,0
91950227304,0,2,0
91950227304,0,2,0
91950223007,0,1,0
91950222408,0,1,0
91950221202,0,3,0
91950082202,0,2,0
91950084504,0,3,0
91950081503,0,2,0
91950081506,0,2,0
91950082104,0,2,0
91950082104,0,2,0
91950089802,0,0,0
91950089802,0,0,0
91950086203,0,2,0
91950079503,0,1,0
91950079503,0,1,0
91950074603,0,1,0
91950074603,0,1,0
91950073802,0,1,0
91950073802,0,1,0
91950078308,0,1,0
91950073103,0,1,0
91950073103,0,1,0
91950075303,0,1,0
91950075303,0,1,0
91950072703,0,2,0
91950074503,0,1,0
91950073204,0,2,0
91950394202,0,1,0
91950391402,0,3,0
91950391402,0,3,0
91950391402,0,3,0
91950392104,0,1,0
91950399003,0,2,0
91950399003,0,2,0
91950398902,0,1,0
91950398902,0,1,0
91950294404,0,1,0
91950296304,0,1,0
91950296304,0,1,0
91950290804,0,1,0
91950290804,0,1,0
91950290809,0,1,0
91950291502,0,0,0
91950291502,0,0,0
91950295202,0,3,0
91950291904,0,1,0
91950053204,0,1,0
91950051805,0,1,0
91950050702,0,1,0
91950050702,0,1,0
91950057303,0,2,0
91950057404,0,1,0
91950057409,0,1,0
91950050802,0,2,0
91950056207,0,2,0
91950052202,0,2,0
91950052202,0,2,0
91950050404,0,2,0
91950233903,0,0,0
91950239004,0,2,0
91950238604,0,2,0
91950238604,0,2,0
91950231406,0,1,0
91950231406,0,1,0
91950230104,0,1,0
91950230104,0,1,0
91950177704,0,1,0
91950177704,0,1,0
91950173103,0,1,0
91950178303,0,2,0
91950179203,0,1,0
91950178503,0,1,0
91950178503,0,1,0
91950128403,0,1,0
91950125604,0,1,0
91950126502,0,3,0
91950126502,0,3,0
91950127403,0,3,0
91950127403,0,3,0
91950127406,0,3,0
91950127406,0,3,0
91950123102,0,1,0
91950123102,0,1,0
91950123102,0,1,0
91950121604,0,1,0
91950126803,0,1,0
91950131402,0,3,0
91950138904,0,1,0
91950131803,0,2,0
91950135302,0,0,0
91950135302,0,0,0
91950133308,0,1,0
91950137503,0,2,0
91950136104,0,1,0
91950136104,0,1,0
91950133102,0,1,0
91950133102,0,1,0
91950133102,0,1,0
91950138604,0,0,0
91950138609,0,2,0
91950151802,0,2,0
91950151802,0,2,0
91950153402,0,1,0
91950158002,0,1,0
91950157403,0,1,0
91950157304,0,1,0
91950153102,0,2,0
91950156403,0,1,0
91950152401,0,3,0
91950152401,0,3,0
91950157802,0,1,0
91950157802,0,1,0
91950355502,0,0,0
91950355502,0,0,0
91950356401,0,2,0
91950356401,0,2,0
91950353304,0,1,0
91950353203,0,1,0
91950353203,0,1,0
91950352304,0,2,0
91950033303,0,3,0
91950033303,0,3,0
91950033303,0,3,0
91950032504,0,1,0
91950032504,0,1,0
91950031602,0,3,0
91950031609,0,1,0
91950031609,0,1,0
91950031609,0,1,0
91950033602,0,2,0
91950031903,0,1,0
91950036705,0,1,0
91950090802,0,3,0
91950097507,0,2,0
91950094402,0,1,0
91950098503,0,1,0
91950098503,0,1,0
91950450704,0,2,0
91950456602,0,2,0
91950456608,0,2,0
91950450502,0,2,0
91950450502,0,2,0
91950455802,0,1,0
91950455802,0,1,0
91950452904,0,1,0
91950452904,0,1,0
91950452910,0,1,0
91950452910,0,1,0
91950452916,0,1,0
91950459104,0,1,0
91950459104,0,1,0
